block_id,write_us,write_interval_ms,source_ring_before_samples,source_ring_after_samples,driver_depth_before,driver_depth_after
1854,0.900000,20.018300,15360,14400,1,2
1855,0.700000,20.019900,15360,14400,1,2
1856,1.000000,20.019400,15360,14400,1,2
1857,0.900000,20.141800,15360,14400,1,2
1858,0.800000,20.030700,15360,14400,1,2
1859,0.900000,20.017800,15360,14400,1,2
1860,0.900000,20.027400,15360,14400,1,2
1861,0.800000,20.020300,15360,14400,1,2
1862,1.100000,20.168800,15360,14400,1,2
1863,0.800000,20.025700,15360,14400,1,2
1864,1.000000,20.142800,15360,14400,1,2
1865,1.000000,19.188300,15360,14400,1,2
1866,0.900000,20.249800,15360,14400,1,2
1867,0.900000,20.140800,15360,14400,1,2
1868,1.100000,20.150800,15360,14880,1,2
1869,0.800000,20.039000,15360,14400,1,2
1870,0.900000,20.026800,15360,14400,1,2
1871,1.100000,20.083600,15360,14400,1,2
1872,0.800000,20.038700,15360,14400,1,2
1873,0.700000,20.023000,15360,14400,1,2
1874,1.000000,20.026100,15360,14400,1,2
1875,0.800000,20.041900,15360,14400,1,2
1876,0.800000,19.020000,15360,14400,1,2
1877,1.000000,20.744000,15360,14400,1,2
1878,0.900000,20.025600,15360,14400,1,2
1879,0.800000,20.046800,15360,14400,1,2
1880,0.900000,20.048600,15360,14400,1,2
1881,1.000000,20.023000,15360,14400,1,2
1882,1.100000,20.025000,15360,14400,1,2
1883,0.800000,19.203300,15360,14400,1,2
1884,0.900000,20.020500,15360,14400,1,2
1885,0.900000,20.051700,15360,14400,1,2
1886,0.800000,20.021700,15360,14400,1,2
1887,1.000000,20.257100,15360,14400,1,2
1888,1.000000,20.028900,15360,14400,1,2
1889,1.100000,20.067900,15360,14400,1,2
1890,0.800000,20.019500,15360,14400,1,2
1891,0.800000,20.092500,15360,14400,1,2
1892,0.800000,20.022000,15360,14400,1,2
1893,0.900000,20.075600,15360,14400,1,2
1894,0.900000,20.019000,15360,14400,1,2
1895,0.900000,20.040800,15360,14400,1,2
1896,1.500000,20.090600,15360,14400,1,2
1897,0.800000,20.022000,15360,14400,1,2
1898,0.900000,19.145900,15360,14400,1,2
1899,0.800000,20.091500,15360,14400,1,2
1900,0.700000,20.017200,15360,14400,1,2
1901,0.900000,20.046100,15360,14400,1,2
1902,0.800000,20.200300,15360,14400,1,2
1903,1.000000,20.079600,15360,14400,1,2
1904,0.900000,20.066800,15360,14400,1,2
1905,1.000000,20.070400,15360,14880,1,2
1906,0.700000,20.145700,15360,14400,1,2
1907,0.600000,20.088900,15360,14400,1,2
1908,1.000000,20.033300,15360,14400,1,2
1909,1.000000,20.064900,15360,14400,1,2
1910,0.700000,19.096000,15360,14400,1,2
1911,0.800000,20.055600,15360,14400,1,2
1912,1.200000,20.028600,15360,14400,1,2
1913,1.000000,20.028300,15360,14400,1,2
1914,1.000000,20.037100,15360,14400,1,2
1915,1.000000,20.031000,15360,14400,1,2
1916,0.800000,20.143000,15360,14400,1,2
1917,0.800000,20.080200,15360,14400,1,2
1918,0.800000,20.023700,15360,14400,1,2
1919,0.900000,20.030100,15360,14400,1,2
1920,0.900000,20.047200,15360,14400,1,2
1921,1.100000,20.031900,15360,14400,1,2
1922,0.900000,20.047300,15360,14400,1,2
1923,0.900000,20.026900,15360,14400,1,2
1924,0.700000,20.035400,15360,14400,1,2
1925,0.900000,20.030300,15360,14400,1,2
1926,0.900000,20.035200,15360,14400,1,2
1927,0.900000,20.148900,15360,14400,1,2
1928,1.000000,20.018300,15360,14400,1,2
1929,0.800000,19.205100,15360,14400,1,2
1930,0.800000,20.020300,15360,14400,1,2
1931,0.900000,20.045500,15360,14400,1,2
1932,1.000000,20.216600,15360,14880,1,2
1933,0.700000,20.076300,15360,14400,1,2
1934,0.800000,20.021100,15360,14400,1,2
1935,0.800000,20.131100,15360,14400,1,2
1936,0.700000,20.046000,15360,14400,1,2
1937,1.000000,20.028200,15360,14400,1,2
1938,0.800000,20.020400,15360,14400,1,2
1939,0.900000,20.019300,15360,14400,1,2
1940,0.700000,20.044600,15360,14400,1,2
1941,0.800000,20.015200,15360,14400,1,2
1942,1.000000,20.014300,15360,14400,1,2
1943,0.700000,20.038600,15360,14400,1,2
1944,0.900000,20.021400,15360,14400,1,2
1945,0.900000,20.016600,15360,14400,1,2
1946,0.700000,20.018300,15360,14400,1,2
1947,0.700000,20.019200,15360,14400,1,2
1948,0.800000,19.013700,15360,14400,1,2
1949,0.900000,20.016500,15360,14400,1,2
1950,0.500000,20.034500,15360,14400,1,2
1951,0.700000,20.231400,15360,14400,1,2
1952,0.900000,20.105100,15360,14400,1,2
1953,1.100000,20.018500,15360,14400,1,2
1954,0.800000,20.024300,15360,14400,1,2
1955,0.800000,20.211300,15360,14400,1,2
1956,1.500000,20.053100,15360,14400,1,2
1957,0.700000,20.019900,15360,14400,1,2
1958,0.700000,20.104500,15360,14400,1,2
1959,0.800000,20.096300,15360,14400,1,2
1960,0.700000,20.025300,15360,14400,1,2
1961,0.700000,20.021900,15360,14400,1,2
1962,0.700000,20.024500,15360,14400,1,2
1963,0.800000,19.016700,15360,14400,1,2
1964,0.800000,20.016500,15360,14400,1,2
1965,1.000000,20.021900,15360,14400,1,2
1966,0.800000,20.017200,15360,14400,1,2
1967,0.800000,20.024900,15360,14400,1,2
1968,1.000000,20.026300,15360,14400,1,2
1969,1.100000,20.342600,15360,14400,1,2
1970,0.700000,20.073700,15360,14400,1,2
1971,0.800000,20.027200,15360,14400,1,2
1972,1.000000,20.026100,15360,14400,1,2
1973,1.000000,20.029700,15360,14400,1,2
1974,0.700000,20.020700,15360,14400,1,2
1975,0.600000,20.016700,15360,14400,1,2
1976,0.600000,20.045600,15360,14400,1,2
1977,0.900000,20.018900,15360,14400,1,2
1978,0.800000,20.018900,15360,14400,1,2
1979,0.900000,20.018300,15360,14400,1,2
1980,0.900000,20.050200,15360,14400,1,2
1981,0.600000,20.018100,15360,14400,1,2
1982,0.800000,20.026500,15360,14400,1,2
1983,0.800000,20.042500,15360,14400,1,2
1984,1.000000,20.031500,15360,14880,1,2
1985,0.700000,20.028000,15360,14400,1,2
1986,0.800000,20.018200,15360,14400,1,2
1987,0.900000,20.019700,15360,14400,1,2
1988,0.800000,19.027600,15360,14400,1,2
1989,0.800000,20.034400,15360,14400,1,2
1990,0.900000,20.024600,15360,14400,1,2
1991,1.000000,20.027400,15360,14880,1,2
1992,0.800000,20.119500,15360,14400,1,2
1993,0.700000,20.024800,15360,14400,1,2
1994,0.700000,20.046000,15360,14400,1,2
1995,0.900000,20.151900,15360,14400,1,2
1996,0.800000,20.019400,15360,14400,1,2
1997,0.900000,20.068000,15360,14400,1,2
1998,1.200000,20.023300,15360,14400,1,2
1999,1.000000,20.072800,15360,14400,1,2
2000,0.500000,20.018500,15360,14880,1,2
2001,0.900000,20.027600,15360,14400,1,2
2002,0.700000,20.017700,15360,14400,1,2
2003,0.900000,20.095700,15360,14400,1,2
2004,0.800000,20.027800,15360,14400,1,2
2005,0.800000,20.094100,15360,14400,1,2
2006,0.900000,20.035200,15360,14400,1,2
2007,1.100000,19.109000,15360,14400,1,2
2008,0.900000,20.207100,15360,14400,1,2
2009,0.800000,20.019100,15360,14400,1,2
2010,1.000000,20.076300,15360,14400,1,2
2011,0.900000,20.017600,15360,14400,1,2
2012,0.800000,20.030100,15360,14400,1,2
2013,0.800000,20.020900,15360,14400,1,2
2014,0.700000,20.015800,15360,14400,1,2
2015,0.900000,20.069800,15360,14400,1,2
2016,0.900000,20.021300,15360,14400,1,2
2017,1.100000,20.156200,15360,14400,1,2
2018,1.100000,20.085000,15360,14400,1,2
2019,0.900000,20.052100,15360,14400,1,2
2020,0.800000,20.031400,15360,14400,1,2
2021,1.000000,20.119500,15360,14880,1,2
2022,1.000000,20.028200,15360,14400,1,2
2023,0.700000,19.031400,15360,14400,1,2
2024,1.200000,20.034200,15360,14400,1,2
2025,1.000000,20.088200,15360,14400,1,2
2026,0.900000,20.113600,15360,14400,1,2
2027,0.900000,20.021200,15360,14400,1,2
2028,0.900000,20.020700,15360,14400,1,2
2029,0.700000,20.016000,15360,14400,1,2
2030,0.800000,20.157100,15360,14400,1,2
2031,0.800000,20.015600,15360,14400,1,2
2032,1.200000,20.114700,15360,14400,1,2
2033,1.000000,20.045400,15360,14400,1,2
2034,0.700000,20.018400,15360,14400,1,2
2035,0.800000,20.203300,15360,14400,1,2
2036,0.700000,20.076800,15360,14400,1,2
2037,0.700000,20.038100,15360,14400,1,2
2038,0.700000,19.034700,15360,14400,1,2
2039,0.700000,20.056500,15360,14400,1,2
2040,0.900000,20.020900,15360,14400,1,2
2041,0.900000,20.024000,15360,14400,1,2
2042,0.800000,20.015600,15360,14400,1,2
2043,1.000000,20.024700,15360,14400,1,2
2044,0.700000,20.031100,15360,14400,1,2
2045,0.700000,20.017800,15360,14400,1,2
2046,0.800000,20.018100,15360,14400,1,2
2047,1.000000,20.080700,15360,14400,1,2
2048,1.000000,20.021400,15360,14400,1,2
2049,0.900000,20.019100,15360,14400,1,2
2050,0.800000,20.039000,15360,14400,1,2
2051,0.500000,20.019200,15360,14400,1,2
2052,0.700000,20.031600,15360,14400,1,2
2053,0.800000,20.036100,15360,14400,1,2
2054,0.900000,20.016800,15360,14400,1,2
2055,0.700000,20.021900,15360,14400,1,2
2056,1.400000,20.021500,15360,14400,1,2
2057,1.000000,20.029100,15360,14400,1,2
2058,1.100000,20.033300,15360,14400,1,2
2059,0.900000,20.033500,15360,14400,1,2
2060,0.800000,20.024100,15360,14400,1,2
2061,0.900000,20.020200,15360,14400,1,2
2062,0.600000,20.049100,15360,14400,1,2
2063,1.100000,20.025300,15360,14400,1,2
2064,0.700000,20.015900,15360,14400,1,2
2065,1.700000,19.803600,15360,14400,1,2
2066,1.000000,20.047400,15360,14400,1,2
2067,0.700000,20.036900,15360,14400,1,2
2068,0.500000,20.018900,15360,14400,1,2
2069,0.800000,20.047500,15360,14400,1,2
2070,0.800000,20.022700,15360,14400,1,2
2071,1.300000,20.039100,15360,14400,1,2
2072,0.800000,20.038700,15360,14400,1,2
2073,0.800000,20.028500,15360,14400,1,2
2074,1.000000,20.055300,15360,14400,1,2
2075,0.700000,20.074400,15360,14400,1,2
2076,0.700000,19.017100,15360,14400,1,2
2077,1.000000,20.250100,15360,14400,1,2
2078,1.000000,20.028000,15360,14400,1,2
2079,0.800000,20.023700,15360,14400,1,2
2080,1.000000,20.053800,15360,14400,1,2
2081,0.600000,20.044900,15360,14400,1,2
2082,0.700000,20.079900,15360,14400,1,2
2083,0.700000,20.015900,15360,14400,1,2
2084,0.800000,20.059000,15360,14400,1,2
2085,0.500000,20.047100,15360,14400,1,2
2086,0.900000,20.042900,15360,14880,1,2
2087,1.000000,20.083700,15360,14400,1,2
2088,1.000000,20.397600,15360,14400,1,2
2089,0.800000,19.060600,15360,14400,1,2
2090,0.600000,20.252400,15360,14400,1,2
2091,0.700000,20.024400,15360,14400,1,2
2092,1.100000,20.050400,15360,14400,1,2
2093,0.800000,20.034900,15360,14400,1,2
2094,0.800000,20.115500,15360,14400,1,2
2095,0.600000,20.037500,15360,14880,1,2
2096,0.800000,20.058500,15360,14400,1,2
2097,1.000000,20.016300,15360,14400,1,2
2098,0.900000,20.028900,15360,14400,1,2
2099,0.800000,20.030500,15360,14400,1,2
2100,0.800000,20.022900,15360,14400,1,2
2101,0.800000,20.031900,15360,14400,1,2
2102,0.800000,20.056500,15360,14400,1,2
2103,1.100000,19.085900,15360,14400,1,2
2104,1.000000,20.102200,15360,14400,1,2
2105,0.900000,20.021500,15360,14400,1,2
2106,0.900000,20.119900,15360,14400,1,2
2107,0.800000,20.016000,15360,14400,1,2
2108,0.900000,20.026900,15360,14400,1,2
2109,1.000000,20.246600,15360,14400,1,2
2110,0.700000,20.023500,15360,14400,1,2
2111,0.900000,20.028600,15360,14400,1,2
2112,0.800000,20.049700,15360,14400,1,2
2113,0.700000,20.016200,15360,14400,1,2
2114,0.700000,20.025000,15360,14400,1,2
2115,0.700000,20.029800,15360,14400,1,2
2116,1.200000,20.031000,15360,14400,1,2
2117,0.900000,20.066000,15360,14400,1,2
2118,0.700000,20.017200,15360,14400,1,2
2119,1.200000,20.055100,15360,14400,1,2
2120,0.700000,20.025400,15360,14400,1,2
2121,0.800000,19.102700,15360,14400,1,2
2122,0.800000,20.108000,15360,14400,1,2
2123,0.900000,20.035900,15360,14400,1,2
2124,0.900000,20.020500,15360,14400,1,2
2125,0.900000,20.028300,15360,14400,1,2
2126,1.200000,20.027700,15360,14400,1,2
2127,1.100000,20.325300,15360,14400,1,2
2128,1.200000,20.197300,15360,14400,1,2
2129,0.600000,20.143200,15360,14400,1,2
2130,1.000000,20.076000,15360,14400,1,2
2131,0.900000,19.057300,15360,14400,1,2
2132,0.600000,20.076600,15360,14400,1,2
2133,0.600000,20.038400,15360,14400,1,2
2134,0.600000,20.014200,15360,14400,1,2
2135,0.900000,20.027500,15360,14400,1,2
2136,0.800000,20.088800,15360,14400,1,2
2137,0.800000,20.027100,15360,14400,1,2
2138,0.600000,20.053800,15360,14400,1,2
2139,0.700000,20.016000,15360,14400,1,2
2140,1.000000,20.118700,15360,14400,1,2
2141,0.900000,20.065600,15360,14400,1,2
2142,0.800000,20.017200,15360,14400,1,2
2143,0.900000,20.017100,15360,14400,1,2
2144,0.700000,20.019800,15360,14400,1,2
2145,1.100000,20.031900,15360,14400,1,2
2146,1.000000,20.101700,15360,14400,1,2
2147,3.500000,20.033800,15360,14880,1,2
2148,0.600000,20.041900,15360,14400,1,2
2149,0.900000,20.072800,15360,14400,1,2
2150,0.800000,20.018100,15360,14400,1,2
2151,0.500000,19.096200,15360,14400,1,2
2152,0.800000,20.018900,15360,14400,1,2
2153,1.000000,20.043400,15360,14400,1,2
2154,0.800000,20.018800,15360,14400,1,2
2155,0.700000,20.025500,15360,14400,1,2
2156,0.800000,20.024800,15360,14400,1,2
2157,0.800000,20.029800,15360,14400,1,2
2158,0.600000,20.051800,15360,14400,1,2
2159,0.900000,20.021900,15360,14400,1,2
2160,1.000000,20.033000,15360,14400,1,2
2161,0.900000,20.099400,15360,14400,1,2
2162,0.800000,20.017400,15360,14400,1,2
2163,1.000000,20.028500,15360,14400,1,2
2164,0.800000,20.021800,15360,14400,1,2
2165,0.900000,20.079500,15360,14400,1,2
2166,0.800000,20.034900,15360,14400,1,2
2167,0.700000,20.018800,15360,14400,1,2
2168,1.200000,20.050800,15360,14400,1,2
2169,1.000000,20.029400,15360,14400,1,2
2170,0.700000,20.026400,15360,14400,1,2
2171,1.000000,20.030000,15360,14400,1,2
2172,0.700000,20.219700,15360,14400,1,2
2173,0.800000,20.021300,15360,14400,1,2
2174,0.700000,19.105200,15360,14400,1,2
2175,0.700000,20.074100,15360,14400,1,2
2176,0.800000,20.016900,15360,14400,1,2
2177,0.700000,20.017800,15360,14400,1,2
2178,0.900000,20.077100,15360,14400,1,2
2179,0.800000,20.017200,15360,14400,1,2
2180,0.600000,20.029700,15360,14400,1,2
2181,1.000000,20.022300,15360,14400,1,2
2182,0.400000,20.019400,15360,14400,1,2
2183,0.700000,20.019000,15360,14400,1,2
2184,0.700000,20.020200,15360,14400,1,2
2185,0.500000,20.016200,15360,14400,1,2
2186,0.500000,20.059200,15360,14400,1,2
2187,0.700000,20.064100,15360,14400,1,2
2188,0.400000,20.022800,15360,14400,1,2
2189,0.700000,19.616400,15360,14400,1,2
2190,0.500000,20.048900,15360,14400,1,2
2191,0.900000,20.040100,15360,14400,1,2
2192,0.500000,20.046800,15360,14400,1,2
2193,0.900000,20.046100,15360,14400,1,2
2194,0.700000,20.037200,15360,14400,1,2
2195,1.000000,20.078100,15360,14880,1,2
2196,1.200000,20.045000,15360,14400,1,2
2197,0.600000,20.041400,15360,14400,1,2
2198,0.700000,20.054200,15360,14400,1,2
2199,1.200000,20.051100,15360,14400,1,2
2200,0.700000,20.178400,15360,14400,1,2
2201,0.800000,20.029700,15360,14400,1,2
2202,0.900000,20.052600,15360,14400,1,2
2203,0.500000,20.019700,15360,14400,1,2
2204,0.900000,20.018100,15360,14400,1,2
2205,0.800000,19.027000,15360,14400,1,2
2206,0.700000,20.156300,15360,14400,1,2
2207,1.400000,20.094800,15360,14400,1,2
2208,1.000000,20.031000,15360,14400,1,2
2209,1.200000,20.292100,15360,14880,1,2
2210,0.900000,20.048600,15360,14400,1,2
2211,1.200000,20.032100,15360,14400,1,2
2212,1.000000,20.038400,15360,14400,1,2
2213,1.100000,20.028100,15360,14400,1,2
2214,1.000000,20.035700,15360,14400,1,2
2215,0.800000,20.028500,15360,14400,1,2
2216,1.000000,20.034000,15360,14400,1,2
2217,0.600000,20.044100,15360,14400,1,2
2218,0.800000,20.030700,15360,14400,1,2
2219,1.400000,20.037500,15360,14400,1,2
2220,0.900000,20.039600,15360,14400,1,2
2221,0.800000,19.035700,15360,14400,1,2
2222,1.000000,20.036600,15360,14880,1,2
2223,0.700000,20.055300,15360,14400,1,2
2224,1.300000,20.061800,15360,14880,1,2
2225,0.900000,20.048300,15360,14400,1,2
2226,1.200000,20.032400,15360,14400,1,2
2227,1.100000,20.044500,15360,14400,1,2
2228,1.000000,20.026600,15360,14400,1,2
2229,1.200000,20.046000,15360,14400,1,2
2230,0.700000,20.020100,15360,14400,1,2
2231,1.000000,20.029700,15360,14400,1,2
2232,1.600000,20.030600,15360,14400,1,2
2233,1.000000,20.073500,15360,14400,1,2
2234,1.200000,20.029700,15360,14880,1,2
2235,1.100000,20.093000,15360,14400,1,2
2236,0.700000,20.033300,15360,14400,1,2
2237,0.800000,20.066800,15360,14400,1,2
2238,1.100000,20.029700,15360,14400,1,2
2239,1.200000,20.040400,15360,14400,1,2
2240,1.200000,20.063800,15360,14400,1,2
2241,1.200000,20.028200,15360,14400,1,2
2242,0.800000,20.027200,15360,14880,1,2
2243,0.900000,20.044300,15360,14400,1,2
2244,1.300000,19.058400,15360,14880,1,2
2245,0.900000,20.037100,15360,14400,1,2
2246,0.900000,20.113100,15360,14400,1,2
2247,1.200000,20.032200,15360,14400,1,2
2248,0.800000,20.033000,15360,14400,1,2
2249,1.000000,20.037100,15360,14400,1,2
2250,0.800000,20.021400,15360,14400,1,2
2251,1.000000,20.032400,15360,14880,1,2
2252,1.000000,20.026300,15360,14400,1,2
2253,0.900000,20.025900,15360,14400,1,2
2254,0.700000,20.024000,15360,14400,1,2
2255,0.700000,20.025400,15360,14400,1,2
2256,0.900000,20.035800,15360,14400,1,2
2257,0.900000,20.046400,15360,14400,1,2
2258,0.600000,20.061500,15360,14400,1,2
2259,1.500000,20.026700,15360,14400,1,2
2260,0.500000,20.036100,15360,14400,1,2
2261,1.000000,20.029700,15360,14400,1,2
2262,1.000000,20.047300,15360,14400,1,2
2263,0.800000,20.025000,15360,14400,1,2
2264,0.800000,20.023800,15360,14400,1,2
2265,1.000000,20.084100,15360,14400,1,2
2266,1.000000,20.044500,15360,14400,1,2
2267,0.900000,20.032500,15360,14400,1,2
2268,0.700000,19.115100,15360,14400,1,2
2269,0.900000,20.510500,15360,14400,1,2
2270,1.100000,20.066200,15360,14400,1,2
2271,1.400000,20.028300,15360,14400,1,2
2272,1.000000,20.026800,15360,14400,1,2
2273,1.100000,20.037300,15360,14400,1,2
2274,1.400000,20.047900,15360,14400,1,2
2275,1.000000,20.032500,15360,14400,1,2
2276,1.300000,20.034000,15360,14400,1,2
2277,1.000000,20.038700,15360,14400,1,2
2278,1.300000,20.033400,15360,14400,1,2
2279,1.000000,20.041900,15360,14400,1,2
2280,1.200000,20.135900,15360,14400,1,2
2281,1.300000,19.034300,15360,14400,1,2
2282,1.300000,20.033200,15360,14400,1,2
2283,1.100000,20.028400,15360,14400,1,2
2284,1.000000,20.560400,15360,14400,1,2
2285,1.800000,20.207700,15360,14400,1,2
2286,0.800000,20.034000,15360,14400,1,2
2287,1.000000,20.026300,15360,14400,1,2
2288,0.900000,19.048800,15360,14400,1,2
2289,0.700000,20.019200,15360,14400,1,2
2290,1.800000,20.064000,15360,14400,1,2
2291,0.900000,20.130300,15360,14400,1,2
2292,1.300000,20.143700,15360,14400,1,2
2293,0.700000,20.026800,15360,14400,1,2
2294,0.800000,20.017400,15360,14400,1,2
2295,0.900000,20.023800,15360,14400,1,2
2296,0.900000,20.031900,15360,14400,1,2
2297,0.600000,20.017900,15360,14400,1,2
2298,0.600000,20.018400,15360,14400,1,2
2299,0.700000,20.142900,15360,14400,1,2
2300,1.000000,20.019300,15360,14400,1,2
2301,1.100000,20.136400,15360,14400,1,2
2302,1.000000,20.027400,15360,14400,1,2
2303,1.000000,20.028200,15360,14400,1,2
2304,1.100000,20.035300,15360,14880,1,2
2305,0.900000,20.025800,15360,14400,1,2
2306,0.900000,20.017800,15360,14400,1,2
2307,0.800000,20.018200,15360,14400,1,2
2308,0.700000,19.021500,15360,14400,1,2
2309,0.800000,20.019000,15360,14400,1,2
2310,0.900000,20.021700,15360,14400,1,2
2311,0.800000,20.029200,15360,14400,1,2
2312,0.700000,20.033900,15360,14880,1,2
2313,1.100000,20.077500,15360,14400,1,2
2314,0.800000,20.020400,15360,14400,1,2
2315,1.000000,20.017800,15360,14400,1,2
2316,0.900000,20.024800,15360,14400,1,2
2317,0.900000,20.024500,15360,14400,1,2
2318,0.600000,20.017900,15360,14400,1,2
2319,0.700000,20.015100,15360,14400,1,2
2320,0.900000,20.038400,15360,14880,1,2
2321,0.800000,20.027000,15360,14400,1,2
2322,0.800000,20.015300,15360,14400,1,2
2323,0.700000,20.019300,15360,14400,1,2
2324,0.800000,20.045200,15360,14400,1,2
2325,1.000000,20.020000,15360,14400,1,2
2326,0.600000,20.020100,15360,14400,1,2
2327,0.800000,20.037800,15360,14400,1,2
2328,0.800000,20.016800,15360,14400,1,2
2329,0.800000,20.152800,15360,14400,1,2
2330,0.700000,20.150400,15360,14400,1,2
2331,1.000000,20.057400,15360,14400,1,2
2332,0.800000,20.019700,15360,14400,1,2
2333,1.000000,20.034900,15360,14400,1,2
2334,0.800000,20.017600,15360,14400,1,2
2335,0.800000,19.021100,15360,14400,1,2
2336,0.800000,20.017800,15360,14400,1,2
2337,0.900000,20.021900,15360,14400,1,2
2338,0.800000,20.020000,15360,14400,1,2
2339,1.100000,20.027300,15360,14400,1,2
2340,0.900000,20.053800,15360,14400,1,2
2341,0.900000,20.022000,15360,14400,1,2
2342,1.200000,20.026200,15360,14400,1,2
2343,0.900000,20.045800,15360,14400,1,2
2344,0.700000,20.030300,15360,14400,1,2
2345,1.100000,20.094700,15360,14400,1,2
2346,0.800000,20.032100,15360,14400,1,2
2347,1.000000,20.115300,15360,14400,1,2
2348,0.800000,20.117400,15360,14400,1,2
2349,0.900000,20.033000,15360,14400,1,2
2350,0.900000,20.104100,15360,14400,1,2
2351,0.900000,20.082800,15360,14400,1,2
2352,0.800000,19.177800,15360,14400,1,2
2353,0.800000,20.034100,15360,14400,1,2
2354,0.800000,20.028000,15360,14400,1,2
2355,0.900000,20.128700,15360,14400,1,2
2356,0.800000,20.029000,15360,14400,1,2
2357,0.700000,20.017000,15360,14400,1,2
2358,0.800000,20.066500,15360,14400,1,2
2359,0.900000,20.282400,15360,14400,1,2
2360,0.900000,20.027200,15360,14400,1,2
2361,0.900000,20.036500,15360,14400,1,2
2362,0.600000,20.020600,15360,14400,1,2
2363,0.900000,20.113000,15360,14400,1,2
2364,1.100000,20.028000,15360,14400,1,2
2365,1.000000,20.028900,15360,14400,1,2
2366,0.700000,20.056800,15360,14400,1,2
2367,1.800000,20.198700,15360,14880,1,2
2368,0.800000,19.019700,15360,14400,1,2
2369,0.800000,20.021900,15360,14400,1,2
2370,0.800000,20.020600,15360,14400,1,2
2371,0.600000,20.034300,15360,14400,1,2
2372,0.600000,20.029600,15360,14400,1,2
2373,0.800000,20.018600,15360,14400,1,2
2374,1.100000,20.090700,15360,14400,1,2
2375,0.700000,20.022400,15360,14400,1,2
2376,0.900000,20.110500,15360,14400,1,2
2377,1.100000,20.031900,15360,14400,1,2
2378,0.800000,20.021700,15360,14400,1,2
2379,0.700000,20.386100,15360,14400,1,2
2380,0.800000,20.017800,15360,14400,1,2
2381,0.700000,20.023900,15360,14400,1,2
2382,0.700000,19.032400,15360,14400,1,2
2383,0.900000,20.017000,15360,14400,1,2
2384,0.700000,20.018900,15360,14400,1,2
2385,0.800000,20.029400,15360,14400,1,2
2386,0.600000,20.014900,15360,14400,1,2
2387,0.800000,20.026800,15360,14400,1,2
2388,0.700000,20.100800,15360,14400,1,2
2389,0.800000,20.036400,15360,14400,1,2
2390,1.100000,20.029100,15360,14400,1,2
2391,0.900000,20.027900,15360,14400,1,2
2392,0.800000,20.035000,15360,14400,1,2
2393,0.800000,20.021400,15360,14400,1,2
2394,0.600000,20.023400,15360,14400,1,2
2395,0.600000,20.132800,15360,14400,1,2
2396,0.700000,20.026700,15360,14400,1,2
2397,0.800000,20.016600,15360,14400,1,2
2398,1.000000,20.039900,15360,14400,1,2
2399,1.100000,20.037400,15360,14880,1,2
2400,0.700000,20.048000,15360,14400,1,2
2401,0.800000,20.037200,15360,14400,1,2
2402,0.900000,20.021300,15360,14400,1,2
2403,0.800000,20.018300,15360,14400,1,2
2404,0.700000,20.088200,15360,14400,1,2
2405,0.800000,20.046200,15360,14400,1,2
2406,0.700000,19.448200,15360,14400,1,2
2407,0.800000,20.047500,15360,14400,1,2
2408,0.800000,20.018400,15360,14400,1,2
2409,1.000000,20.018800,15360,14400,1,2
2410,0.900000,20.043500,15360,14400,1,2
2411,0.600000,20.029100,15360,14400,1,2
2412,0.900000,20.071000,15360,14400,1,2
2413,0.900000,20.066500,15360,14400,1,2
2414,1.400000,20.064800,15360,14400,1,2
2415,0.800000,20.116600,15360,14400,1,2
2416,0.900000,20.017600,15360,14400,1,2
2417,1.000000,20.076000,15360,14400,1,2
2418,0.900000,20.019600,15360,14400,1,2
2419,0.800000,19.148500,15360,14400,1,2
2420,1.000000,20.192200,15360,14400,1,2
2421,1.000000,20.034500,15360,14400,1,2
2422,1.000000,20.029400,15360,14400,1,2
2423,1.000000,20.033900,15360,14400,1,2
2424,0.800000,20.030100,15360,14400,1,2
2425,1.600000,20.049700,15360,14880,1,2
2426,1.000000,20.104700,15360,14400,1,2
2427,1.100000,20.029600,15360,14400,1,2
2428,1.000000,20.031900,15360,14400,1,2
2429,0.900000,20.054100,15360,14400,1,2
2430,1.100000,20.071900,15360,14400,1,2
2431,0.800000,20.066000,15360,14400,1,2
2432,1.000000,20.119600,15360,14400,1,2
2433,0.900000,20.056500,15360,14400,1,2
2434,0.800000,19.021100,15360,14400,1,2
2435,1.100000,20.086200,15360,14400,1,2
2436,1.600000,20.098700,15360,14880,1,2
2437,0.900000,20.036900,15360,14400,1,2
2438,0.500000,20.018800,15360,14400,1,2
2439,0.800000,20.026300,15360,14400,1,2
2440,0.700000,20.024200,15360,14400,1,2
2441,0.800000,20.020700,15360,14400,1,2
2442,5.200000,20.047500,15360,14400,1,2
2443,0.800000,20.025600,15360,14400,1,2
2444,1.100000,20.038300,15360,14400,1,2
2445,1.000000,20.048700,15360,14400,1,2
2446,1.100000,20.036800,15360,14400,1,2
2447,1.000000,20.046700,15360,14400,1,2
2448,1.000000,20.029400,15360,14400,1,2
2449,0.900000,20.023800,15360,14400,1,2
2450,1.200000,20.019300,15360,14400,1,2
2451,0.900000,20.019600,15360,14400,1,2
2452,0.900000,20.090500,15360,14400,1,2
2453,0.900000,20.154600,15360,14400,1,2
2454,0.800000,20.021600,15360,14400,1,2
2455,1.100000,20.027700,15360,14400,1,2
2456,1.000000,19.051200,15360,14400,1,2
2457,0.800000,20.052900,15360,14400,1,2
2458,0.800000,20.039600,15360,14400,1,2
2459,1.000000,20.073600,15360,14400,1,2
