tempo_s,clean,clean_empilhado,noisy,noisy_empilhado,stft_subtraction,stft_subtraction_empilhado,stft_wiener,stft_wiener_empilhado,wavelet_soft,wavelet_soft_empilhado
2.76575,0.12988949,3.1298895,0.15497622,1.1549762,0.20926979,-0.79073024,0.19175181,-2.8082483,0.28758192,-4.7124181
2.770375,-0.019257583,2.9807425,-0.051852033,0.94814795,-0.093297035,-1.093297,-0.070987538,-3.0709875,0.13407062,-4.8659296
2.775,0.65600908,3.6560092,0.46901825,1.4690182,0.62014908,-0.37985092,0.57327163,-2.4267282,0.70978379,-4.2902164
2.779625,0.2403993,3.2403994,0.006866808,1.0068668,0.13669527,-0.86330473,0.099767096,-2.9002328,-0.028169174,-5.0281692
2.78425,-0.15647167,2.8435283,0.23289162,1.2328916,6.1038292e-05,-0.99993896,0.049227383,-2.9507725,0.10596248,-4.8940377
2.788875,0.019043947,3.0190439,-0.12174089,0.87825912,-0.038393088,-1.0383931,-0.070499234,-3.0704992,0.097691789,-4.902308
2.7935,-0.28303456,2.7169654,-0.32234323,0.67765677,-0.3266159,-1.3266159,-0.3310717,-3.3310716,-0.25974846,-5.2597485
2.798125,0.17728573,3.1772857,0.10129305,1.1012931,0.096654139,-0.90334588,0.059939608,-2.9400604,0.088261373,-4.9117384
2.80275,0.10538261,3.1053827,0.2946929,1.2946929,0.19901536,-0.80098462,0.2378052,-2.7621949,0.29859936,-4.7014008
2.807375,-0.05508706,2.9449129,-0.078251094,0.92174888,0.028840594,-0.9711594,0.0081486125,-2.9918513,0.12445709,-4.8755431
2.812,-0.070773907,2.9292262,0.1262272,1.1262271,0.01861668,-0.98138332,0.045900796,-2.9540992,0.0074466718,-4.9925532
2.816625,-0.12564732,2.8743527,-0.24033827,0.75966173,-0.22111122,-1.2211112,-0.23420395,-3.2342041,0.10977737,-4.8902225
2.82125,-0.12702069,2.8729794,-0.21903592,0.78096408,-0.14890292,-1.1489029,-0.15888268,-3.1588826,0.089756817,-4.910243
2.825875,-0.17511888,2.8248811,-0.0879867,0.91201329,-0.20502764,-1.2050276,-0.16220926,-3.1622093,0.099614494,-4.9003854
2.8305,0.10013332,3.1001334,0.058108456,1.0581084,0.099583983,-0.90041602,0.078647837,-2.9213521,0.07901407,-4.9209857
2.835125,-0.045626126,2.9543738,0.16486444,1.1648644,-0.024079608,-1.0240796,0.025147777,-2.9748523,0.13178168,-4.8682184
2.83975,0.44921133,3.4492114,0.50768602,1.507686,0.39476517,-0.60523486,0.41689155,-2.5831084,0.13053039,-4.8694696
2.844375,0.19614656,3.1961465,0.17795713,1.1779572,0.17591235,-0.82408762,0.18012401,-2.819876,0.17951363,-4.8204865
2.849,0.50637364,3.5063736,0.45217168,1.4521717,0.47872332,-0.52127671,0.47353509,-2.5264649,0.38075688,-4.6192431
2.853625,0.49437964,3.4943795,0.49413553,1.4941355,0.42803103,-0.57196897,0.44408411,-2.5559158,0.12250385,-4.8774962
2.85825,0.4620904,3.4620905,0.29786688,1.2978668,0.38374776,-0.61625224,0.34926113,-2.650739,0.17621756,-4.8237824
2.862875,0.58538777,3.5853877,0.33271974,1.3327198,0.44280231,-0.55719769,0.42275125,-2.5772488,0.51385087,-4.4861493
2.8675,0.4510425,3.4510424,0.48555958,1.4855596,0.38798991,-0.61201012,0.40083846,-2.5991616,0.30183437,-4.6981654
2.872125,0.4346537,3.4346538,0.3860977,1.3860977,0.34022743,-0.65977257,0.33842683,-2.6615732,-0.035005461,-5.0350056
2.87675,0.29048121,3.2904811,-0.056094196,0.94390583,0.11752924,-0.88247079,0.061190888,-2.9388092,0.17078516,-4.829215
2.881375,0.16541378,3.1654139,0.13480307,1.1348031,0.19043948,-0.80956054,0.17560717,-2.8243928,0.19715369,-4.8028464
2.886,0.30470315,3.3047032,0.30091879,1.3009188,0.26032832,-0.73967171,0.26740879,-2.7325912,0.052950721,-4.9470491
2.890625,-0.16144629,2.8385537,-0.1858311,0.81416893,-0.10223914,-1.1022391,-0.14264649,-3.1426466,-0.014374519,-5.0143747
2.89525,-0.062075946,2.9379241,-0.1139585,0.88604152,-0.026917888,-1.0269179,-0.037721664,-3.0377216,0.15045939,-4.8495407
2.899875,-0.15741776,2.8425822,-0.18616679,0.81383324,-0.19874069,-1.1987407,-0.20811006,-3.2081101,0.0080570551,-4.9919429
2.9045,0.049990367,3.0499904,-0.15018474,0.84981525,-0.0031434721,-1.0031434,-0.0054018889,-3.0054018,0.072330378,-4.9276695
2.909125,-0.035524286,2.9644756,-0.38423604,0.61576396,-0.21329832,-1.2132983,-0.24577069,-3.2457707,-0.031007454,-5.0310073
2.91375,0.36690119,3.3669012,0.31840625,1.3184062,0.41432792,-0.58567208,0.40016708,-2.599833,0.2252313,-4.7747688
2.918375,0.0025330894,3.0025332,-0.068668075,0.93133193,0.024628952,-0.97537106,-0.0044252765,-3.0044253,-0.03894243,-5.0389423
2.923,-0.33113274,2.6688673,-0.42131683,0.57868314,-0.36217073,-1.3621707,-0.37596536,-3.3759654,-0.28541505,-5.2854152
2.927625,-0.0076603061,2.9923396,0.068912238,1.0689123,0.0090947058,-0.99090528,0.038179457,-2.9618206,0.042391095,-4.9576087
2.93225,-0.017914739,2.9820852,-0.18262658,0.81737339,-0.12128309,-1.1212831,-0.11099814,-3.1109982,-0.28825334,-5.2882533
2.936875,0.089054875,3.0890548,0.0047609867,1.004761,-0.039583333,-1.0395833,-0.021851709,-3.0218518,-0.070010923,-5.0700111
2.9415,0.00057986379,3.0005798,0.24439733,1.2443973,0.16343005,-0.83656996,0.19816083,-2.8018391,-0.014496596,-5.0144968
2.946125,0.11411109,3.1141112,0.29890454,1.2989045,0.11881104,-0.88118899,0.18168049,-2.8183196,-0.054476675,-5.0544767
2.95075,-0.092900291,2.9070997,-0.2045088,0.79549122,-0.22962606,-1.2296261,-0.22974814,-3.2297482,-0.01107845,-5.0110784
2.955375,0.15821126,3.1582112,0.24928039,1.2492805,0.22071446,-0.77928555,0.23383769,-2.7661624,0.060458429,-4.9395413
2.96,0.023927011,3.023927,-0.0010681701,0.99893183,0.028962672,-0.97103733,0.024079608,-2.9759204,0.011139489,-4.9888606
2.964625,-0.12906547,2.8709345,-0.0088505531,0.99114943,-0.025391931,-1.0253919,0.0026856849,-2.9973142,0.10400926,-4.8959908
2.96925,-0.016907606,2.9830923,-0.011994025,0.988006,0.0084232846,-0.99157673,0.0075687487,-2.9924312,0.090977579,-4.9090223
2.973875,0.016755013,3.0167551,0.029786687,1.0297867,-0.00045778722,-1.0004578,-0.0043337187,-3.0043337,-0.012634927,-5.0126348
2.9785,0.14383675,3.1438367,-0.024598433,0.97540158,-0.042940442,-1.0429405,-0.035249617,-3.0352497,0.077396557,-4.9226036
2.983125,0.067569397,3.0675695,0.056094196,1.0560942,0.029939283,-0.97006071,0.030549666,-2.9694502,-0.10080475,-5.1008048
2.98775,0.081119895,3.08112,-0.080478996,0.91952097,-0.0058901953,-1.0058903,-0.023041958,-3.023042,-0.069095351,-5.0690951
2.992375,-0.12131361,2.8786864,0.0014954382,1.0014955,0.0054934467,-0.99450654,0.011780391,-2.9882195,0.016205668,-4.9837942
2.997,-0.029512018,2.9704881,0.17939155,1.1793915,0.070499234,-0.92950076,0.097630747,-2.9023693,0.025300374,-4.9746995
2.9999375,0.050875422,3.0508754,0.12473176,1.1247318,0.032014586,-0.96798539,0.051913071,-2.948087,0.10642026,-4.89358
