tempo_s,freq_khz,potencia_db_rel
0.32,3.90625,-36.649448
0.4,3.90625,-31.362076
0.472,3.90625,-27.33448
0.552,3.90625,-59.545647
0.624,3.90625,-47.609001
0.704,3.90625,-32.90107
0.776,3.90625,-46.118816
0.856,3.90625,-29.91431
0.928,3.90625,-42.15831
1.008,3.90625,-53.633972
1.08,3.90625,-36.676369
1.16,3.90625,-42.644943
1.232,3.90625,-43.741844
1.312,3.90625,-53.616287
1.384,3.90625,-53.602287
1.464,3.90625,-41.046894
1.536,3.90625,-54.637169
1.616,3.90625,-55.463814
1.688,3.90625,-43.391754
1.768,3.90625,-54.118622
1.84,3.90625,-39.2505
1.92,3.90625,-44.249725
1.992,3.90625,-48.632446
2.072,3.90625,-38.951614
