tempo_s,freq_khz,potencia_db_rel
2.144,3.75,-26.136414
2.224,3.75,-34.504742
2.296,3.75,-27.934517
2.376,3.75,-36.272976
2.448,3.75,-25.852158
2.528,3.75,-28.333633
2.6,3.75,-36.755077
2.68,3.75,-27.962002
2.752,3.75,-30.725578
2.832,3.75,-24.589703
2.904,3.75,-35.22382
2.984,3.75,-25.560154
0.016,3.90625,-31.006649
0.096,3.90625,-20.456978
0.168,3.90625,-24.412529
0.248,3.90625,-31.721756
0.32,3.90625,-27.539047
0.4,3.90625,-21.234909
0.472,3.90625,-21.598473
0.552,3.90625,-35.78294
0.624,3.90625,-27.27076
0.704,3.90625,-22.795578
0.776,3.90625,-26.132671
0.856,3.90625,-21.943066
0.928,3.90625,-25.141899
1.008,3.90625,-33.139278
1.08,3.90625,-28.828346
1.16,3.90625,-23.756355
1.232,3.90625,-27.223015
1.312,3.90625,-32.479336
1.384,3.90625,-29.437813
1.464,3.90625,-23.902374
1.536,3.90625,-30.234692
1.616,3.90625,-26.908813
1.688,3.90625,-28.219608
1.768,3.90625,-39.438728
1.84,3.90625,-25.383595
1.92,3.90625,-27.621052
1.992,3.90625,-35.459663
2.072,3.90625,-22.775558
