split,speaker,noise,noise_group,snr_target_db,candidate_id,family,method,input_snr_db,output_snr_db,snr_improvement_db,input_si_sdr_db,output_si_sdr_db,si_sdr_improvement_db,processing_ms,rtf
final,lucas,straffic_ch01_seg03,STRAFFIC,5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,4.999999645961593,10.199688797796503,5.199689151834909,4.940851950110314,9.81447313659105,4.873621186480735,13.030399999934161,0.00434346666664472
final,lucas,straffic_ch01_seg03,STRAFFIC,5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,4.999999645961593,8.711655784930885,3.7116561389692917,4.940851950110314,8.421967884818946,3.4811159347086313,7.19529999992119,0.002398433333307063
final,lucas,straffic_ch01_seg03,STRAFFIC,5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,4.999999645961593,5.236941838264125,0.23694219230253122,4.940851950110314,4.758400061081452,-0.18245188902886245,1.8551999999090185,0.0006183999999696729
final,lucas,straffic_ch01_seg03,STRAFFIC,5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,4.999999645961593,9.901243409846295,4.901243763884701,4.940851950110314,9.702717800180121,4.761865850069807,14.029700000037337,0.004676566666679112
final,lucas,straffic_ch01_seg03,STRAFFIC,5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,4.999999645961593,8.088856485925895,3.0888568399643015,4.940851950110314,7.773873472711528,2.8330215226012134,8.7985000000117,0.0029328333333372334
final,lucas,straffic_ch01_seg03,STRAFFIC,5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,4.999999645961593,5.030336650393094,0.03033700443150078,4.940851950110314,4.963904902707375,0.02305295259706064,2.040999999962878,0.0006803333333209594
final,lucas,straffic_ch01_seg03,STRAFFIC,10,noisy,baseline,noisy,9.999999696456118,9.999999696456118,0.0,9.967178717817598,9.967178717817598,0.0,0.020799999902010313,6.933333300670104e-06
final,lucas,straffic_ch01_seg03,STRAFFIC,10,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,9.999999696456118,14.180248777377415,4.180249080921296,9.967178717817598,14.276593385499467,4.309414667681869,13.120500000013635,0.004373500000004545
final,lucas,straffic_ch01_seg03,STRAFFIC,10,stft_wiener_default_initial,stft_wiener_default,stft_wiener,9.999999696456118,13.503560311406627,3.5035606149505085,9.967178717817598,13.357441095065884,3.390262377248286,6.225899999890316,0.002075299999963439
final,lucas,straffic_ch01_seg03,STRAFFIC,10,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,9.999999696456118,10.091402773571636,0.0914030771155172,9.967178717817598,9.821214645921502,-0.1459640718960955,1.4303999998901418,0.00047679999996338057
final,lucas,straffic_ch01_seg03,STRAFFIC,10,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,9.999999696456118,13.876853299186532,3.8768536027304137,9.967178717817598,14.240907011690485,4.273728293872887,9.514699999954246,0.0031715666666514153
final,lucas,straffic_ch01_seg03,STRAFFIC,10,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,9.999999696456118,12.986286680668018,2.9862869842118993,9.967178717817598,12.852628651446283,2.885449933628685,4.955999999992855,0.0016519999999976183
final,lucas,straffic_ch01_seg03,STRAFFIC,10,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,9.999999696456118,10.024343923939632,0.024344227483513947,9.967178717817598,9.988085570025163,0.020906852207565052,1.1918999998670188,0.00039729999995567294
final,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,noisy,baseline,noisy,-4.999999834543093,-4.999999834543093,0.0,-4.96277195929731,-4.96277195929731,0.0,0.020399999812070746,6.799999937356915e-06
final,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-4.999999834543093,0.03526222821377763,5.035262062756871,-4.96277195929731,-5.5992856429774385,-0.6365136836801284,12.999199999967459,0.00433306666665582
final,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-4.999999834543093,-1.5660970287507983,3.433902805792295,-4.96277195929731,-5.387974631651682,-0.4252026723543718,4.796699999815246,0.0015988999999384153
final,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-4.999999834543093,-4.1974147580712176,0.8025850764718756,-4.96277195929731,-5.439203980846505,-0.4764320215491953,1.5197999998690648,0.000506599999956355
final,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-4.999999834543093,0.44686392139163206,5.446863755934725,-4.96277195929731,-3.6853228910095064,1.2774490682878037,13.018899999906353,0.0043396333333021175
final,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-4.999999834543093,-2.319862312876853,2.68013752166624,-4.96277195929731,-3.970131444021675,0.9926405152756352,6.134599999995771,0.002044866666665257
final,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-4.999999834543093,-4.967421236029315,0.03257859851377809,-4.96277195929731,-4.956209251239913,0.006562708057397337,1.6958000001068285,0.0005652666667022762
final,yweweler,pcafeter_ch01_seg01,PCAFETER,0,noisy,baseline,noisy,1.3733924755767092e-08,1.3733924755767092e-08,0.0,0.020978596441966927,0.020978596441966927,0.0,0.025000000050567905,8.333333350189301e-06
final,yweweler,pcafeter_ch01_seg01,PCAFETER,0,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,1.3733924755767092e-08,3.1369071817894207,3.136907168055496,0.020978596441966927,0.3868163496785544,0.36583775323658746,13.750600000093982,0.00458353333336466
final,yweweler,pcafeter_ch01_seg01,PCAFETER,0,stft_wiener_default_initial,stft_wiener_default,stft_wiener,1.3733924755767092e-08,3.0211500596504774,3.021150045916553,0.020978596441966927,0.3351739386820412,0.3141953422400743,7.714600000099381,0.0025715333333664603
final,yweweler,pcafeter_ch01_seg01,PCAFETER,0,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,1.3733924755767092e-08,0.6748380329787627,0.6748380192448379,0.020978596441966927,-0.16891509720552433,-0.18989369364749126,2.010699999800636,0.0006702333332668786
final,yweweler,pcafeter_ch01_seg01,PCAFETER,0,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,1.3733924755767092e-08,4.566365109354316,4.566365095620391,0.020978596441966927,2.7174856390378417,2.696507042595875,10.214899999937188,0.0034049666666457292
final,yweweler,pcafeter_ch01_seg01,PCAFETER,0,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,1.3733924755767092e-08,2.6342058050976442,2.6342057913637196,0.020978596441966927,1.7769097956366642,1.7559311991946973,7.577600000104212,0.002525866666701404
final,yweweler,pcafeter_ch01_seg01,PCAFETER,0,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,1.3733924755767092e-08,0.03057489217636579,0.030574878442441035,0.020978596441966927,0.039352659027024,0.018374062585057072,1.852100000178325,0.0006173666667261083
final,yweweler,pcafeter_ch01_seg01,PCAFETER,5,noisy,baseline,noisy,4.999999787295253,4.999999787295253,0.0,5.0118273577843375,5.0118273577843375,0.0,0.0503999999637017,1.6799999987900566e-05
final,yweweler,pcafeter_ch01_seg01,PCAFETER,5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,4.999999787295253,4.5222163283208525,-0.47778345897440033,5.0118273577843375,4.526533565987948,-0.48529379179638976,11.244900000065172,0.003748300000021724
final,yweweler,pcafeter_ch01_seg01,PCAFETER,5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,4.999999787295253,5.536480027707913,0.5364802404126605,5.0118273577843375,4.57139252470494,-0.44043483307939724,7.098700000142344,0.0023662333333807815
final,yweweler,pcafeter_ch01_seg01,PCAFETER,5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,4.999999787295253,5.5370607662124876,0.5370609789172347,5.0118273577843375,5.017611959829436,0.0057846020450984525,1.459100000147373,0.00048636666671579104
final,yweweler,pcafeter_ch01_seg01,PCAFETER,5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,4.999999787295253,8.569244069474728,3.5692442821794748,5.0118273577843375,8.169627335377355,3.157799977593017,12.974800000165487,0.004324933333388496
final,yweweler,pcafeter_ch01_seg01,PCAFETER,5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,4.999999787295253,7.473770590363898,2.4737708030686454,5.0118273577843375,7.102161860246465,2.0903345024621274,6.866199999876699,0.002288733333292233
final,yweweler,pcafeter_ch01_seg01,PCAFETER,5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,4.999999787295253,5.027360495391423,0.027360708096169972,5.0118273577843375,5.032966821772834,0.02113946398849631,1.31769999984499,0.00043923333328166336
final,yweweler,pcafeter_ch01_seg01,PCAFETER,10,noisy,baseline,noisy,9.99999997555053,9.99999997555053,0.0,10.006677306972572,10.006677306972572,0.0,0.018500000123822247,6.166666707940749e-06
final,yweweler,pcafeter_ch01_seg01,PCAFETER,10,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,9.99999997555053,5.007605472201168,-4.992394503349362,10.006677306972572,6.384713086228623,-3.6219642207439486,11.886699999877237,0.003962233333292413
final,yweweler,pcafeter_ch01_seg01,PCAFETER,10,stft_wiener_default_initial,stft_wiener_default,stft_wiener,9.99999997555053,6.394819645724203,-3.605180329826327,10.006677306972572,6.630783503317358,-3.375893803655214,7.404599999972561,0.0024681999999908535
final,yweweler,pcafeter_ch01_seg01,PCAFETER,10,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,9.99999997555053,10.377059177168276,0.37705920161774564,10.006677306972572,10.085663176328161,0.0789858693555896,2.2043999999823427,0.0007347999999941143
final,yweweler,pcafeter_ch01_seg01,PCAFETER,10,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,9.99999997555053,12.571980879090647,2.5719809035401173,10.006677306972572,13.015462549512565,3.008785242539993,14.31929999989734,0.00477309999996578
final,yweweler,pcafeter_ch01_seg01,PCAFETER,10,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,9.99999997555053,12.340521224945382,2.340521249394852,10.006677306972572,12.179616801299796,2.172939494327224,5.575799999860465,0.0018585999999534881
final,yweweler,pcafeter_ch01_seg01,PCAFETER,10,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,9.99999997555053,10.021658073639905,0.021658098089375244,10.006677306972572,10.025116084172277,0.018438777199705214,1.7450000000280852,0.0005816666666760284
final,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,noisy,baseline,noisy,-5.000000271007249,-5.000000271007249,0.0,-4.646168709428552,-4.646168709428552,0.0,0.01929999984895403,6.433333282984677e-06
final,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-5.000000271007249,1.3896422850510393,6.389642556058288,-4.646168709428552,-3.203909628419587,1.4422590810089648,12.459100000114631,0.0041530333333715435
final,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-5.000000271007249,-0.2432644872086973,4.756735783798551,-4.646168709428552,-3.8418362475545758,0.804332461873976,5.377500000122382,0.0017925000000407938
final,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-5.000000271007249,-4.312715262922527,0.6872850080847215,-4.646168709428552,-5.351914033846624,-0.7057453244180723,1.885499999843887,0.0006284999999479624
final,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-5.000000271007249,1.1212776164079221,6.121277887415171,-4.646168709428552,-2.4786538535751994,2.1675148558533524,9.207800000012867,0.0030692666666709556
final,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-5.000000271007249,-2.1492819219720323,2.8507183490352164,-4.646168709428552,-3.534992238019759,1.1111764714087928,5.81160000001546,0.0019372000000051532
final,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-5.000000271007249,-4.962978723022064,0.03702154798518453,-4.646168709428552,-4.640129422603836,0.00603928682471544,1.1781999999129766,0.00039273333330432553
final,yweweler,pcafeter_ch01_seg02,PCAFETER,0,noisy,baseline,noisy,2.5988192716637244e-07,2.5988192716637244e-07,0.0,0.20200991820886735,0.20200991820886735,0.0,0.026400000024295878,8.800000008098626e-06
final,yweweler,pcafeter_ch01_seg02,PCAFETER,0,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,2.5988192716637244e-07,3.719918694787094,3.719918434905167,0.20200991820886735,1.7909917953686287,1.5889818771597615,13.27850000006947,0.004426166666689824
final,yweweler,pcafeter_ch01_seg02,PCAFETER,0,stft_wiener_default_initial,stft_wiener_default,stft_wiener,2.5988192716637244e-07,3.5486111218705227,3.5486108619885957,0.20200991820886735,1.1097030124529699,0.9076930942441025,7.171199999902456,0.002390399999967485
final,yweweler,pcafeter_ch01_seg02,PCAFETER,0,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,2.5988192716637244e-07,0.5768093892618653,0.5768091293799381,0.20200991820886735,-0.15195770746240292,-0.35396762567127027,2.5103000000399334,0.0008367666666799778
final,yweweler,pcafeter_ch01_seg02,PCAFETER,0,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,2.5988192716637244e-07,5.150296192147118,5.15029593226519,0.20200991820886735,3.56762443154276,3.3656145133338926,12.238200000183497,0.004079400000061166
final,yweweler,pcafeter_ch01_seg02,PCAFETER,0,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,2.5988192716637244e-07,2.8331955362339123,2.833195276351985,0.20200991820886735,2.1112518150475164,1.909241896838649,6.183899999996356,0.0020612999999987855
final,yweweler,pcafeter_ch01_seg02,PCAFETER,0,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,2.5988192716637244e-07,0.0329515378678321,0.032951277985904935,0.20200991820886735,0.21911257515002044,0.017102656941153094,2.1942000000763073,0.0007314000000254358
final,yweweler,pcafeter_ch01_seg02,PCAFETER,5,noisy,baseline,noisy,4.999999732979853,4.999999732979853,0.0,5.115453320445992,5.115453320445992,0.0,0.0175999998646148,5.8666666215382674e-06
final,yweweler,pcafeter_ch01_seg02,PCAFETER,5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,4.999999732979853,4.709437935798346,-0.2905617971815069,5.115453320445992,4.870824012574848,-0.24462930787114434,11.369199999990087,0.003789733333330029
final,yweweler,pcafeter_ch01_seg02,PCAFETER,5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,4.999999732979853,5.5423199230165165,0.5423201900366639,5.115453320445992,4.562473371161467,-0.5529799492845253,7.025399999974979,0.0023417999999916597
final,yweweler,pcafeter_ch01_seg02,PCAFETER,5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,4.999999732979853,5.43768919670597,0.4376894637261177,5.115453320445992,4.975543954623208,-0.1399093658227839,1.4552000000094267,0.0004850666666698089
final,yweweler,pcafeter_ch01_seg02,PCAFETER,5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,4.999999732979853,9.062238753185609,4.062239020205756,5.115453320445992,8.810540440980546,3.695087120534554,11.66689999990922,0.0038889666666364064
final,yweweler,pcafeter_ch01_seg02,PCAFETER,5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,4.999999732979853,7.763488070867267,2.7634883378874147,5.115453320445992,7.444962361676649,2.329509041230657,5.261000000018612,0.0017536666666728706
final,yweweler,pcafeter_ch01_seg02,PCAFETER,5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,4.999999732979853,5.028965829905743,0.028966096925890028,5.115453320445992,5.136720115967346,0.021266795521354354,1.9116999999369,0.0006372333333123
final,yweweler,pcafeter_ch01_seg02,PCAFETER,10,noisy,baseline,noisy,9.999999758084975,9.999999758084975,0.0,10.066397687557778,10.066397687557778,0.0,0.022700000045006163,7.566666681668721e-06
final,yweweler,pcafeter_ch01_seg02,PCAFETER,10,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,9.999999758084975,5.075265572561138,-4.924734185523837,10.066397687557778,6.307492952303825,-3.758904735253953,14.598499999920023,0.004866166666640008
final,yweweler,pcafeter_ch01_seg02,PCAFETER,10,stft_wiener_default_initial,stft_wiener_default,stft_wiener,9.999999758084975,6.307530354654171,-3.6924694034308043,10.066397687557778,6.361287595382352,-3.705110092175426,9.197900000117443,0.003065966666705814
final,yweweler,pcafeter_ch01_seg02,PCAFETER,10,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,9.999999758084975,10.265144912504729,0.26514515441975384,10.066397687557778,9.993953126505977,-0.07244456105180141,1.9348999999238004,0.0006449666666412668
final,yweweler,pcafeter_ch01_seg02,PCAFETER,10,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,9.999999758084975,13.13917340421958,3.139173646134605,10.066397687557778,13.62256313741332,3.5561654498555413,14.532799999869894,0.004844266666623298
final,yweweler,pcafeter_ch01_seg02,PCAFETER,10,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,9.999999758084975,12.814410775677786,2.8144110175928105,10.066397687557778,12.695085714268949,2.6286880267111705,8.389200000010533,0.0027964000000035107
final,yweweler,pcafeter_ch01_seg02,PCAFETER,10,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,9.999999758084975,10.023697175117587,0.023697417032611412,10.066397687557778,10.086013160801315,0.01961547324353674,2.085799999804294,0.0006952666666014314
final,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,noisy,baseline,noisy,-5.00000034848064,-5.00000034848064,0.0,-5.127393382143175,-5.127393382143175,0.0,0.022600000193051528,7.533333397683843e-06
final,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-5.00000034848064,-0.4077370872494585,4.592263261231182,-5.127393382143175,-7.077024390241183,-1.9496310080980077,15.599199999996927,0.005199733333332309
final,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-5.00000034848064,-1.6952855495783723,3.3047147989022676,-5.127393382143175,-6.278390744274123,-1.1509973621309477,9.129099999881873,0.0030430333332939576
final,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-5.00000034848064,-4.630589250462388,0.36941109801825167,-5.127393382143175,-5.870758324784853,-0.7433649426416773,49.436000000014246,0.016478666666671415
final,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-5.00000034848064,0.052704967486937856,5.052705315967578,-5.127393382143175,-4.133259455821131,0.9941339263220446,10.221800000181247,0.0034072666667270823
final,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-5.00000034848064,-2.542628791953147,2.4573715565274927,-5.127393382143175,-4.343546550672006,0.7838468314711697,21.984799999927418,0.007328266666642473
final,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-5.00000034848064,-4.982075517781434,0.01792483069920614,-5.127393382143175,-5.128648050112732,-0.0012546679695564222,1.7835000001014123,0.0005945000000338041
final,yweweler,pcafeter_ch01_seg03,PCAFETER,0,noisy,baseline,noisy,-6.964108938207446e-08,-6.964108938207446e-08,0.0,-0.07112750499787827,-0.07112750499787827,0.0,0.029799999992974335,9.933333330991445e-06
final,yweweler,pcafeter_ch01_seg03,PCAFETER,0,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-6.964108938207446e-08,2.4702918354724686,2.470291905113558,-0.07112750499787827,-1.1556373297750628,-1.0845098247771845,17.889700000068842,0.005963233333356281
final,yweweler,pcafeter_ch01_seg03,PCAFETER,0,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-6.964108938207446e-08,2.359877657457576,2.3598777270986653,-0.07112750499787827,-0.7388335287538097,-0.6677060237559315,7.271499999887965,0.0024238333332959883
final,yweweler,pcafeter_ch01_seg03,PCAFETER,0,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-6.964108938207446e-08,0.3005862650858544,0.3005863347269438,-0.07112750499787827,-0.488943030552909,-0.4178155255550307,1.8205000001216831,0.0006068333333738943
final,yweweler,pcafeter_ch01_seg03,PCAFETER,0,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-6.964108938207446e-08,4.454401898097063,4.454401967738153,-0.07112750499787827,2.5989879721527753,2.6701154771506537,11.829300000044896,0.003943100000014965
final,yweweler,pcafeter_ch01_seg03,PCAFETER,0,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-6.964108938207446e-08,2.443943391001477,2.4439434606425663,-0.07112750499787827,1.5942063131309527,1.665333818128831,6.804999999985739,0.0022683333333285796
final,yweweler,pcafeter_ch01_seg03,PCAFETER,0,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-6.964108938207446e-08,0.015977580796404416,0.015977650437493798,-0.07112750499787827,-0.06452498056436902,0.006602524433509255,1.9368000000667962,0.0006456000000222654
final,yweweler,pcafeter_ch01_seg03,PCAFETER,5,noisy,baseline,noisy,5.00000007022578,5.00000007022578,0.0,4.960353717380725,4.960353717380725,0.0,0.02419999987068877,8.066666623562924e-06
final,yweweler,pcafeter_ch01_seg03,PCAFETER,5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,5.00000007022578,4.057082196451745,-0.9429178737740349,4.960353717380725,3.088890845697411,-1.8714628716833142,12.644499999851178,0.0042148333332837256
final,yweweler,pcafeter_ch01_seg03,PCAFETER,5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,5.00000007022578,4.890865316434836,-0.1091347537909435,4.960353717380725,3.3670628124855444,-1.5932909048951807,5.790100000012899,0.001930033333337633
final,yweweler,pcafeter_ch01_seg03,PCAFETER,5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,5.00000007022578,5.220488490211341,0.22048841998556146,4.960353717380725,4.741944042997411,-0.21840967438331393,2.735300000040297,0.0009117666666800991
final,yweweler,pcafeter_ch01_seg03,PCAFETER,5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,5.00000007022578,8.61419375099081,3.6141936807650294,4.960353717380725,8.16555859138637,3.205204874005645,13.046099999883154,0.004348699999961052
final,yweweler,pcafeter_ch01_seg03,PCAFETER,5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,5.00000007022578,7.354638829582144,2.354638759356364,4.960353717380725,6.9639681487514835,2.0036144313707585,5.811999999878026,0.0019373333332926752
final,yweweler,pcafeter_ch01_seg03,PCAFETER,5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,5.00000007022578,5.013280512154887,0.01328044192910749,4.960353717380725,4.96885927687697,0.008505559496245318,1.9271999999546097,0.0006423999999848699
final,yweweler,pcafeter_ch01_seg03,PCAFETER,10,noisy,baseline,noisy,9.999999742518238,9.999999742518238,0.0,9.978006507158732,9.978006507158732,0.0,0.020599999970727367,6.866666656909122e-06
final,yweweler,pcafeter_ch01_seg03,PCAFETER,10,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,9.999999742518238,4.773966753797404,-5.226032988720834,9.978006507158732,5.500822479254101,-4.477184027904631,10.382800000115822,0.0034609333333719405
final,yweweler,pcafeter_ch01_seg03,PCAFETER,10,stft_wiener_default_initial,stft_wiener_default,stft_wiener,9.999999742518238,6.020443089702548,-3.97955665281569,9.978006507158732,5.76374516468919,-4.214261342469541,4.8449999999320426,0.0016149999999773474
final,yweweler,pcafeter_ch01_seg03,PCAFETER,10,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,9.999999742518238,10.11927371494371,0.11927397242547144,9.978006507158732,9.845382345838583,-0.1326241613201482,2.043599999979051,0.0006811999999930171
final,yweweler,pcafeter_ch01_seg03,PCAFETER,10,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,9.999999742518238,12.771943507716575,2.771943765198337,9.978006507158732,13.165580217811355,3.1875737106526234,10.474800000110918,0.0034916000000369727
final,yweweler,pcafeter_ch01_seg03,PCAFETER,10,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,9.999999742518238,12.324264814338168,2.32426507181993,9.978006507158732,12.154219233871979,2.1762127267132474,4.759800000101677,0.0015866000000338925
final,yweweler,pcafeter_ch01_seg03,PCAFETER,10,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,9.999999742518238,10.00997022431826,0.009970481800021247,9.978006507158732,9.985695049836478,0.007688542677746213,1.1509000000842207,0.00038363333336140687
final,yweweler,straffic_ch01_seg01,STRAFFIC,-5,noisy,baseline,noisy,-4.999999923109237,-4.999999923109237,0.0,-5.0262025134415245,-5.0262025134415245,0.0,0.02170000016121776,7.2333333870725864e-06
final,yweweler,straffic_ch01_seg01,STRAFFIC,-5,stft_subtraction_default_initial,stft_subtraction_default,stft_subtraction,-4.999999923109237,-0.6156554526750034,4.384344470434233,-5.0262025134415245,-5.706075341619519,-0.6798728281779942,10.440799999969386,0.003480266666656462
final,yweweler,straffic_ch01_seg01,STRAFFIC,-5,stft_wiener_default_initial,stft_wiener_default,stft_wiener,-4.999999923109237,-2.7945784843881967,2.2054214387210402,-5.0262025134415245,-6.682507176751664,-1.6563046633101397,5.334199999879274,0.0017780666666264249
final,yweweler,straffic_ch01_seg01,STRAFFIC,-5,wavelet_default_db4_l5_soft,wavelet_default,wavelet_soft,-4.999999923109237,-4.987805961255035,0.012193961854201518,-5.0262025134415245,-5.493942053495693,-0.4677395400541684,1.3696999999410764,0.00045656666664702544
final,yweweler,straffic_ch01_seg01,STRAFFIC,-5,sub_n512_h160_low_energy_q0.35_a1.5_f0.02,stft_subtraction,stft_subtraction,-4.999999923109237,0.6023852453245947,5.602385168433831,-5.0262025134415245,-1.0897900889205243,3.9364124245210004,11.650700000018333,0.0038835666666727775
final,yweweler,straffic_ch01_seg01,STRAFFIC,-5,wiener_n512_h160_low_energy_q0.35_f0.05,stft_wiener,stft_wiener,-4.999999923109237,-3.061710662606545,1.938289260502692,-5.0262025134415245,-3.7064369532865324,1.319765560154992,6.24189999984992,0.002080633333283307
final,yweweler,straffic_ch01_seg01,STRAFFIC,-5,wavelet_sym4_l3_hard_global_s0.5,wavelet,wavelet_soft,-4.999999923109237,-4.9985559737261545,0.0014439493830824546,-5.0262025134415245,-5.02882137294968,-0.0026188595081553245,1.4624999998886778,0.0004874999999628926
final,yweweler,straffic_ch01_seg01,STRAFFIC,0,noisy,baseline,noisy,-4.0355391535005354e-08,-4.0355391535005354e-08,0.0,-0.014718194614061519,-0.014718194614061519,0.0,0.023099999907572055,7.699999969190685e-06
