amostra,ruido,snr_alvo_db,snr_entrada_observado_db,metodo,snr_saida_db,melhoria_snr_db,mse,si_sdr_db,tempo_processamento_s,duracao_audio_s,rtf,latencia_algoritmica_ms,memoria_aproximada_kb
speech_nicolas,pink,0,-3.875024479102904e-07,wavelet_soft,1.0458960119020044,1.0458963994044523,0.01913746034736757,-0.8911202714872163,0.0009448000018892344,3.0,0.00031493333396307815,32.0,375.25
speech_nicolas,pink,5,4.999999744946276,noisy,4.999999744946276,0.0,0.007699702239873353,4.987554731726171,6.299997039604932e-06,3.0,2.099999013201644e-06,0.0,187.5
speech_nicolas,pink,5,4.999999744946276,stft_subtraction,11.328945269397682,6.328945524451406,0.001792996235815784,11.892290468585148,0.0059812999970745295,3.0,0.00199376666569151,32.0,1788.9609375
speech_nicolas,pink,5,4.999999744946276,stft_wiener,10.410939208171362,5.410939463225086,0.0022150318953533168,10.48772301461977,0.003382799997780239,3.0,0.0011275999992600798,32.0,1788.9609375
speech_nicolas,pink,5,4.999999744946276,wavelet_soft,5.562459351359558,0.5624596064132819,0.006764379582451705,4.48595894579772,0.0009064999976544641,3.0,0.0003021666658848214,32.0,375.25
speech_nicolas,pink,10,9.9999998523887,noisy,9.9999998523887,0.0,0.0024348595766385006,9.9694273704137,6.099999154685065e-06,3.0,2.0333330515616885e-06,0.0,187.5
speech_nicolas,pink,10,9.9999998523887,stft_subtraction,14.053631610947303,4.053631758558602,0.0009574381841780607,15.369988665735146,0.005121800000779331,3.0,0.0017072666669264436,32.0,1788.9609375
speech_nicolas,pink,10,9.9999998523887,stft_wiener,13.8824194490306,3.882419596641899,0.0009959372127181464,14.464414972727862,0.0032764000025053974,3.0,0.0010921333341684658,32.0,1788.9609375
speech_nicolas,pink,10,9.9999998523887,wavelet_soft,9.845311943893657,-0.15468790849504366,0.002523147910695062,9.313794998583822,0.0007965999975567684,3.0,0.0002655333325189228,32.0,375.25
speech_nicolas,hum,-5,-4.9999998379545385,noisy,-4.9999998379545385,0.0,0.07699701502295708,-5.0875431156856195,5.999998393235728e-06,3.0,1.9999994644119092e-06,0.0,187.5
speech_nicolas,hum,-5,-4.9999998379545385,stft_subtraction,10.400348738982855,15.400348576937393,0.0022204399413858827,10.327181182158597,0.00532519999978831,3.0,0.0017750666665961035,32.0,1788.9609375
speech_nicolas,hum,-5,-4.9999998379545385,stft_wiener,8.706148793275236,13.706148631229775,0.0032798880891016266,8.442205441411462,0.003399699999135919,3.0,0.0011332333330453064,32.0,1788.9609375
speech_nicolas,hum,-5,-4.9999998379545385,wavelet_soft,-4.962159051502431,0.03784078645210709,0.07632904172898262,-7.316774001454388,0.0008458000011160038,3.0,0.00028193333370533463,32.0,375.25
speech_nicolas,hum,0,3.067662256181407e-07,noisy,3.067662256181407e-07,0.0,0.02434859324016921,-0.07293802478105267,6.800000846851617e-06,3.0,2.266666948950539e-06,0.0,187.5
speech_nicolas,hum,0,3.067662256181407e-07,stft_subtraction,12.676694627890054,12.67669432112383,0.0013146327337813252,12.829611674395336,0.0051574999997683335,3.0,0.0017191666665894445,32.0,1788.9609375
speech_nicolas,hum,0,3.067662256181407e-07,stft_wiener,12.034635270888634,12.034634964122409,0.0015240891728289666,11.88506111059237,0.0036141999989922624,3.0,0.0012047333329974208,32.0,1788.9609375
speech_nicolas,hum,0,3.067662256181407e-07,wavelet_soft,-0.0760850336084637,-0.07608534037468932,0.02477892199937421,-1.4894661526109632,0.0009750000026542693,3.0,0.00032500000088475645,32.0,375.25
speech_nicolas,hum,5,4.9999998598787405,noisy,4.9999998598787405,0.0,0.0076997020333724655,4.935263722512594,6.099999154685065e-06,3.0,2.0333330515616885e-06,0.0,187.5
