split,speaker,noise,noise_group,snr_target_db,candidate_id,family,execution_mode,input_snr_db,output_snr_db,snr_improvement_db,input_si_sdr_db,output_si_sdr_db,si_sdr_improvement_db,block_count,block_mean_ms,block_p95_ms,block_p99_ms,block_worst_ms,processing_ms,rtf,state_memory_bytes,speech_block_fraction,warming_blocks
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,-4.999999834543093,-0.8328708638644251,4.167128970678668,-4.96277195929731,-3.7138742152590014,1.2488977440383087,150,1.3080720000289148,1.7510799997580757,2.2877259994402244,3.3518000000185566,196.21080000433722,0.06540360000144574,60900,0.10666666666666667,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,wiener_initial_legacy,stft_wiener,offline_file,-4.999999834543093,-1.5660970287507983,3.433902805792295,-4.96277195929731,-5.387974631651682,-0.4252026723543718,1,5.720500000279571,5.720500000279571,5.720500000279571,5.720500000279571,5.720500000279571,0.0019068333334265237,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,wiener_low_energy_offline,stft_wiener,offline_file,-4.999999834543093,-2.319862312876853,2.68013752166624,-4.96277195929731,-3.970131444021675,0.9926405152756352,1,6.058099999791011,6.058099999791011,6.058099999791011,6.058099999791011,6.058099999791011,0.0020193666665970036,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,-5,wiener_adaptive_causal,stft_wiener,causal_blocks,-4.999999834543093,-3.594899187149207,1.405100647393886,-4.96277195929731,-4.3666145777185355,0.5961573815787746,150,1.2484826666513982,1.8405500000426398,2.6341209999281974,6.88090000039665,187.27239999770973,0.06242413333256991,60900,0.10666666666666667,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,0,bypass,baseline,causal_blocks,1.3733924755767092e-08,1.3733924755767092e-08,0.0,0.020978596441966927,0.020978596441966927,0.0,150,0.022409999983210582,0.023020000071483075,0.03864800029987223,0.2324999995835242,3.3614999974815873,0.0011204999991605291,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,0,subtraction_initial_legacy,stft_subtraction,offline_file,1.3733924755767092e-08,3.1369071817894207,3.136907168055496,0.020978596441966927,0.3868163496785544,0.36583775323658746,1,8.288700000775862,8.288700000775862,8.288700000775862,8.288700000775862,8.288700000775862,0.0027629000002586204,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,0,subtraction_low_energy_offline,stft_subtraction,offline_file,1.3733924755767092e-08,4.566365109354316,4.566365095620391,0.020978596441966927,2.7174856390378417,2.696507042595875,1,7.428800000525371,7.428800000525371,7.428800000525371,7.428800000525371,7.428800000525371,0.00247626666684179,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,0,subtraction_calibration_causal,stft_subtraction,causal_blocks,1.3733924755767092e-08,1.92660706221251,1.9266070484785853,0.020978596441966927,-2.5274252088193694,-2.5484038052613363,150,0.6952279999920089,1.2199399999644798,4.074722999848729,8.544600000277569,104.28419999880134,0.03476139999960045,60900,0.0,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,0,subtraction_adaptive_causal,stft_subtraction,causal_blocks,1.3733924755767092e-08,3.666391135110696,3.6663911213767713,0.020978596441966927,1.9877836407001273,1.9668050442581604,150,1.2928693333803192,1.7346000000088666,2.1539470002062417,4.263300000275194,193.93040000704787,0.06464346666901595,60900,0.24666666666666667,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,0,wiener_initial_legacy,stft_wiener,offline_file,1.3733924755767092e-08,3.0211500596504774,3.021150045916553,0.020978596441966927,0.3351739386820412,0.3141953422400743,1,4.374699999971199,4.374699999971199,4.374699999971199,4.374699999971199,4.374699999971199,0.001458233333323733,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,0,wiener_low_energy_offline,stft_wiener,offline_file,1.3733924755767092e-08,2.6342058050976442,2.6342057913637196,0.020978596441966927,1.7769097956366642,1.7559311991946973,1,4.60060000023077,4.60060000023077,4.60060000023077,4.60060000023077,4.60060000023077,0.0015335333334102568,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,0,wiener_adaptive_causal,stft_wiener,causal_blocks,1.3733924755767092e-08,1.3805112037586589,1.3805111900247342,0.020978596441966927,0.9401109010549524,0.9191323046129855,150,1.1908359999749034,1.62103500010744,1.8914330001098276,2.2810000000390573,178.6253999962355,0.05954179999874517,60900,0.24666666666666667,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,5,bypass,baseline,causal_blocks,4.999999787295253,4.999999787295253,0.0,5.0118273577843375,5.0118273577843375,0.0,150,0.02065466670198172,0.02161000033993332,0.02749099983702759,0.039200000173877925,3.098200005297258,0.001032733335099086,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,5,subtraction_initial_legacy,stft_subtraction,offline_file,4.999999787295253,4.5222163283208525,-0.47778345897440033,5.0118273577843375,4.526533565987948,-0.48529379179638976,1,7.582899999761139,7.582899999761139,7.582899999761139,7.582899999761139,7.582899999761139,0.002527633333253713,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,5,subtraction_low_energy_offline,stft_subtraction,offline_file,4.999999787295253,8.569244069474728,3.5692442821794748,5.0118273577843375,8.169627335377355,3.157799977593017,1,7.583199999317003,7.583199999317003,7.583199999317003,7.583199999317003,7.583199999317003,0.0025277333331056675,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,5,subtraction_calibration_causal,stft_subtraction,causal_blocks,4.999999787295253,2.5025107007511584,-2.4974890865440944,5.0118273577843375,-0.7196932871928876,-5.731520644977225,150,0.5319359999763643,0.8569099999476743,1.4050559997940573,1.69240000013815,79.79039999645465,0.026596799998818216,60900,0.0,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,4.999999787295253,7.93479973459754,2.934799947302287,5.0118273577843375,7.174429893965698,2.1626025361813603,150,1.4494540000426543,2.800349999779425,4.098377999580395,6.069699999898148,217.41810000639816,0.07247270000213273,60900,0.3333333333333333,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,5,wiener_initial_legacy,stft_wiener,offline_file,4.999999787295253,5.536480027707913,0.5364802404126605,5.0118273577843375,4.57139252470494,-0.44043483307939724,1,5.062199999883887,5.062199999883887,5.062199999883887,5.062199999883887,5.062199999883887,0.0016873999999612959,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,5,wiener_low_energy_offline,stft_wiener,offline_file,4.999999787295253,7.473770590363898,2.4737708030686454,5.0118273577843375,7.102161860246465,2.0903345024621274,1,5.468000000291795,5.468000000291795,5.468000000291795,5.468000000291795,5.468000000291795,0.0018226666667639317,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,5,wiener_adaptive_causal,stft_wiener,causal_blocks,4.999999787295253,6.301530244455767,1.3015304571605144,5.0118273577843375,6.070084852806578,1.0582574950222403,150,1.2525706666868548,2.0326700002897264,2.4601869999969472,2.707699999518809,187.88560000302823,0.06262853333434275,60900,0.3333333333333333,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,10,bypass,baseline,causal_blocks,9.99999997555053,9.99999997555053,0.0,10.006677306972572,10.006677306972572,0.0,150,0.02309599997412685,0.03821999980573309,0.03966300041611247,0.06709999979648273,3.4643999961190275,0.0011547999987063424,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,10,subtraction_initial_legacy,stft_subtraction,offline_file,9.99999997555053,5.007605472201168,-4.992394503349362,10.006677306972572,6.384713086228623,-3.6219642207439486,1,9.378899999319401,9.378899999319401,9.378899999319401,9.378899999319401,9.378899999319401,0.0031262999997731336,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,10,subtraction_low_energy_offline,stft_subtraction,offline_file,9.99999997555053,12.571980879090647,2.5719809035401173,10.006677306972572,13.015462549512565,3.008785242539993,1,8.945700000367651,8.945700000367651,8.945700000367651,8.945700000367651,8.945700000367651,0.0029819000001225504,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,10,subtraction_calibration_causal,stft_subtraction,causal_blocks,9.99999997555053,2.698643051451239,-7.3013569240992915,10.006677306972572,-0.06814978777005293,-10.074827094742625,150,0.5937953332916853,0.988789999973957,3.708001999566461,6.7245999998704065,89.0692999937528,0.029689766664584265,60900,0.0,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,10,subtraction_adaptive_causal,stft_subtraction,causal_blocks,9.99999997555053,12.12892260436291,2.1289226288123793,10.006677306972572,11.995153404687766,1.9884760977151945,150,1.5500853333530056,2.643634999731145,4.558181000547846,5.389099999774771,232.51280000295083,0.07750426666765027,60900,0.41333333333333333,13
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,10,wiener_initial_legacy,stft_wiener,offline_file,9.99999997555053,6.394819645724203,-3.605180329826327,10.006677306972572,6.630783503317358,-3.375893803655214,1,5.858999999873049,5.858999999873049,5.858999999873049,5.858999999873049,5.858999999873049,0.001952999999957683,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,10,wiener_low_energy_offline,stft_wiener,offline_file,9.99999997555053,12.340521224945382,2.340521249394852,10.006677306972572,12.179616801299796,2.172939494327224,1,4.474399999708112,4.474399999708112,4.474399999708112,4.474399999708112,4.474399999708112,0.0014914666665693705,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg01,PCAFETER,10,wiener_adaptive_causal,stft_wiener,causal_blocks,9.99999997555053,11.196603597430244,1.1966036218797136,10.006677306972572,11.08278239059379,1.0761050836212185,150,1.2386979999549415,1.7848650001724307,2.5165300000298845,3.2092999999804306,185.80469999324123,0.061934899997747074,60900,0.41333333333333333,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,bypass,baseline,causal_blocks,-5.000000271007249,-5.000000271007249,0.0,-4.646168709428552,-4.646168709428552,0.0,150,0.020788666679436574,0.021764999610240917,0.028403000324033152,0.043399999412940815,3.118300001915486,0.0010394333339718287,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,subtraction_initial_legacy,stft_subtraction,offline_file,-5.000000271007249,1.3896422850510393,6.389642556058288,-4.646168709428552,-3.203909628419587,1.4422590810089648,1,8.360499999980675,8.360499999980675,8.360499999980675,8.360499999980675,8.360499999980675,0.0027868333333268915,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,subtraction_low_energy_offline,stft_subtraction,offline_file,-5.000000271007249,1.1212776164079221,6.121277887415171,-4.646168709428552,-2.4786538535751994,2.1675148558533524,1,8.038500000111526,8.038500000111526,8.038500000111526,8.038500000111526,8.038500000111526,0.002679500000037175,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,subtraction_calibration_causal,stft_subtraction,causal_blocks,-5.000000271007249,0.6904886776900119,5.6904889486972605,-4.646168709428552,-5.236575135248838,-0.5904064258202864,150,0.5065886666549583,0.7654700002149183,1.162784000034662,1.2361999997665407,75.98829999824375,0.025329433332747914,60900,0.0,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,-5.000000271007249,-0.4957585322539357,4.504241738753313,-4.646168709428552,-2.5984117664248156,2.047756943003736,150,1.330302666683565,2.0481199998357593,3.015815999951879,3.4389000002192915,199.54540000253473,0.06651513333417824,60900,0.09333333333333334,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,wiener_initial_legacy,stft_wiener,offline_file,-5.000000271007249,-0.2432644872086973,4.756735783798551,-4.646168709428552,-3.8418362475545758,0.804332461873976,1,4.526600000644976,4.526600000644976,4.526600000644976,4.526600000644976,4.526600000644976,0.0015088666668816586,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,wiener_low_energy_offline,stft_wiener,offline_file,-5.000000271007249,-2.1492819219720323,2.8507183490352164,-4.646168709428552,-3.534992238019759,1.1111764714087928,1,4.128600000512961,4.128600000512961,4.128600000512961,4.128600000512961,4.128600000512961,0.0013762000001709869,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,-5,wiener_adaptive_causal,stft_wiener,causal_blocks,-5.000000271007249,-3.4900449406433904,1.5099553303638582,-4.646168709428552,-3.7527575749782267,0.893411134450325,150,1.1637259999709688,1.5282250002201174,2.176987999873738,2.679799999896204,174.55889999564533,0.05818629999854844,60900,0.09333333333333334,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,0,bypass,baseline,causal_blocks,2.5988192716637244e-07,2.5988192716637244e-07,0.0,0.20200991820886735,0.20200991820886735,0.0,150,0.021040000004480437,0.02171000060116057,0.034429999550411566,0.0549000005776179,3.1560000006720657,0.001052000000224022,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,0,subtraction_initial_legacy,stft_subtraction,offline_file,2.5988192716637244e-07,3.719918694787094,3.719918434905167,0.20200991820886735,1.7909917953686287,1.5889818771597615,1,16.808499999569904,16.808499999569904,16.808499999569904,16.808499999569904,16.808499999569904,0.005602833333189968,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,0,subtraction_low_energy_offline,stft_subtraction,offline_file,2.5988192716637244e-07,5.150296192147118,5.15029593226519,0.20200991820886735,3.56762443154276,3.3656145133338926,1,7.489099999475002,7.489099999475002,7.489099999475002,7.489099999475002,7.489099999475002,0.0024963666664916673,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,0,subtraction_calibration_causal,stft_subtraction,causal_blocks,2.5988192716637244e-07,2.041860995565879,2.0418607356839518,0.20200991820886735,-2.215450914612908,-2.4174608328217757,150,0.4818913333171319,0.6019549997745338,0.8497600003192923,0.9134000001722598,72.28369999756978,0.024094566665856593,60900,0.0,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,0,subtraction_adaptive_causal,stft_subtraction,causal_blocks,2.5988192716637244e-07,4.082766484969168,4.082766225087241,0.20200991820886735,2.7619334912127567,2.559923573003889,150,1.4607326667222271,2.211605000002236,5.6551190002027925,9.26880000042729,219.10990000833408,0.07303663333611136,60900,0.22,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,0,wiener_initial_legacy,stft_wiener,offline_file,2.5988192716637244e-07,3.5486111218705227,3.5486108619885957,0.20200991820886735,1.1097030124529699,0.9076930942441025,1,4.277300000467221,4.277300000467221,4.277300000467221,4.277300000467221,4.277300000467221,0.0014257666668224072,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,0,wiener_low_energy_offline,stft_wiener,offline_file,2.5988192716637244e-07,2.8331955362339123,2.833195276351985,0.20200991820886735,2.1112518150475164,1.909241896838649,1,4.147399999965273,4.147399999965273,4.147399999965273,4.147399999965273,4.147399999965273,0.001382466666655091,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,0,wiener_adaptive_causal,stft_wiener,causal_blocks,2.5988192716637244e-07,1.4896226103720334,1.4896223504901063,0.20200991820886735,1.3157246496716815,1.1137147314628142,150,1.2228239999846362,1.7359499996928192,2.4727300000722585,7.439199999680568,183.42359999769542,0.06114119999923181,60900,0.22,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,5,bypass,baseline,causal_blocks,4.999999732979853,4.999999732979853,0.0,5.115453320445992,5.115453320445992,0.0,150,0.021052666706964374,0.025429999504922227,0.03306100018562574,0.0396999994336511,3.157900006044656,0.0010526333353482187,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,5,subtraction_initial_legacy,stft_subtraction,offline_file,4.999999732979853,4.709437935798346,-0.2905617971815069,5.115453320445992,4.870824012574848,-0.24462930787114434,1,7.7937000005476875,7.7937000005476875,7.7937000005476875,7.7937000005476875,7.7937000005476875,0.0025979000001825625,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,5,subtraction_low_energy_offline,stft_subtraction,offline_file,4.999999732979853,9.062238753185609,4.062239020205756,5.115453320445992,8.810540440980546,3.695087120534554,1,7.334699999773875,7.334699999773875,7.334699999773875,7.334699999773875,7.334699999773875,0.002444899999924625,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,5,subtraction_calibration_causal,stft_subtraction,causal_blocks,4.999999732979853,2.564156634416336,-2.4358430985635167,5.115453320445992,-0.6556556150911436,-5.771108935537136,150,0.5101413333492625,0.8065400000759834,1.0596489999443286,1.3761000000158674,76.52120000238938,0.025507066667463125,60900,0.0,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,4.999999732979853,8.415170321492642,3.4151705885127894,5.115453320445992,7.752401644948403,2.636948324502411,150,1.3459400000101596,2.089380000370511,3.0720919999566827,3.5906000002796645,201.89100000152393,0.06729700000050798,60900,0.2866666666666667,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,5,wiener_initial_legacy,stft_wiener,offline_file,4.999999732979853,5.5423199230165165,0.5423201900366639,5.115453320445992,4.562473371161467,-0.5529799492845253,1,6.624099999498867,6.624099999498867,6.624099999498867,6.624099999498867,6.624099999498867,0.002208033333166289,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,5,wiener_low_energy_offline,stft_wiener,offline_file,4.999999732979853,7.763488070867267,2.7634883378874147,5.115453320445992,7.444962361676649,2.329509041230657,1,4.495199999837496,4.495199999837496,4.495199999837496,4.495199999837496,4.495199999837496,0.001498399999945832,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,5,wiener_adaptive_causal,stft_wiener,causal_blocks,4.999999732979853,6.452521938971625,1.4525222059917722,5.115453320445992,6.349418724853569,1.2339654044075772,150,1.2942973333398793,1.9442799997250397,2.527421000149842,2.8161000000181957,194.14460000098188,0.06471486666699396,60900,0.2866666666666667,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,10,bypass,baseline,causal_blocks,9.999999758084975,9.999999758084975,0.0,10.066397687557778,10.066397687557778,0.0,150,0.030223333354418475,0.03831000058198697,0.04345799986367632,0.06519999988086056,4.5335000031627715,0.001511166667720924,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,10,subtraction_initial_legacy,stft_subtraction,offline_file,9.999999758084975,5.075265572561138,-4.924734185523837,10.066397687557778,6.307492952303825,-3.758904735253953,1,7.474500000171247,7.474500000171247,7.474500000171247,7.474500000171247,7.474500000171247,0.002491500000057082,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,10,subtraction_low_energy_offline,stft_subtraction,offline_file,9.999999758084975,13.13917340421958,3.139173646134605,10.066397687557778,13.62256313741332,3.5561654498555413,1,7.109099999979662,7.109099999979662,7.109099999979662,7.109099999979662,7.109099999979662,0.002369699999993221,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,10,subtraction_calibration_causal,stft_subtraction,causal_blocks,9.999999758084975,2.731097780553278,-7.268901977531697,10.066397687557778,-0.06582886674873867,-10.132226554306516,150,0.5263306666832553,0.7933500001854553,0.9103759997560698,1.123600000028091,78.9496000024883,0.026316533334162766,60900,0.0,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,10,subtraction_adaptive_causal,stft_subtraction,causal_blocks,9.999999758084975,12.555263703681232,2.5552639455962574,10.066397687557778,12.390690807804422,2.3242931202466437,150,1.4913319999808057,2.6611749998664873,6.051322999937823,7.913499999631313,223.69979999712086,0.07456659999904029,60900,0.38666666666666666,13
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,10,wiener_initial_legacy,stft_wiener,offline_file,9.999999758084975,6.307530354654171,-3.6924694034308043,10.066397687557778,6.361287595382352,-3.705110092175426,1,4.364899999927729,4.364899999927729,4.364899999927729,4.364899999927729,4.364899999927729,0.0014549666666425765,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,10,wiener_low_energy_offline,stft_wiener,offline_file,9.999999758084975,12.814410775677786,2.8144110175928105,10.066397687557778,12.695085714268949,2.6286880267111705,1,3.894399999808229,3.894399999808229,3.894399999808229,3.894399999808229,3.894399999808229,0.0012981333332694096,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg02,PCAFETER,10,wiener_adaptive_causal,stft_wiener,causal_blocks,9.999999758084975,11.374068682775736,1.3740689246907607,10.066397687557778,11.322118618525217,1.2557209309674384,150,1.154752000014317,1.5060799995353586,2.033717999966026,2.5759000000107335,173.21280000214756,0.05773760000071585,60900,0.38666666666666666,13
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,bypass,baseline,causal_blocks,-5.00000034848064,-5.00000034848064,0.0,-5.127393382143175,-5.127393382143175,0.0,150,0.02096999993833985,0.022984999714026334,0.03150599974105716,0.04369999987829942,3.1454999907509773,0.0010484999969169924,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,subtraction_initial_legacy,stft_subtraction,offline_file,-5.00000034848064,-0.4077370872494585,4.592263261231182,-5.127393382143175,-7.077024390241183,-1.9496310080980077,1,7.414499999867985,7.414499999867985,7.414499999867985,7.414499999867985,7.414499999867985,0.002471499999955995,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,subtraction_low_energy_offline,stft_subtraction,offline_file,-5.00000034848064,0.052704967486937856,5.052705315967578,-5.127393382143175,-4.133259455821131,0.9941339263220446,1,7.177499999670545,7.177499999670545,7.177499999670545,7.177499999670545,7.177499999670545,0.0023924999998901817,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,subtraction_calibration_causal,stft_subtraction,causal_blocks,-5.00000034848064,-0.22009161948837616,4.779908728992264,-5.127393382143175,-7.538915473673123,-2.411522091529948,150,0.5254073332798725,0.7735149999916755,1.2361620000592664,1.4101999995546066,78.81109999198088,0.026270366663993627,60900,0.0,13
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,subtraction_adaptive_causal,stft_subtraction,causal_blocks,-5.00000034848064,-0.8175123572103671,4.182487991270273,-5.127393382143175,-3.282420795808156,1.8449725863350195,150,1.2702253333130404,1.7649700001129525,2.0202490001065594,2.1425999993880396,190.53379999695608,0.06351126666565203,60900,0.12,13
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,wiener_initial_legacy,stft_wiener,offline_file,-5.00000034848064,-1.6952855495783723,3.3047147989022676,-5.127393382143175,-6.278390744274123,-1.1509973621309477,1,6.319299999631767,6.319299999631767,6.319299999631767,6.319299999631767,6.319299999631767,0.002106433333210589,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,wiener_low_energy_offline,stft_wiener,offline_file,-5.00000034848064,-2.542628791953147,2.4573715565274927,-5.127393382143175,-4.343546550672006,0.7838468314711697,1,3.9138000001912587,3.9138000001912587,3.9138000001912587,3.9138000001912587,3.9138000001912587,0.001304600000063753,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,-5,wiener_adaptive_causal,stft_wiener,causal_blocks,-5.00000034848064,-3.5332158972691086,1.4667844512115313,-5.127393382143175,-4.248107915828337,0.8792854663148386,150,1.2295633333693938,1.7377700002271008,2.6126789999761955,3.2733999996708008,184.43450000540906,0.06147816666846969,60900,0.12,13
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,0,bypass,baseline,causal_blocks,-6.964108938207446e-08,-6.964108938207446e-08,0.0,-0.07112750499787827,-0.07112750499787827,0.0,150,0.02081266669241207,0.022409999974115632,0.030730000480616554,0.0455999997939216,3.1219000038618105,0.0010406333346206036,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,0,subtraction_initial_legacy,stft_subtraction,offline_file,-6.964108938207446e-08,2.4702918354724686,2.470291905113558,-0.07112750499787827,-1.1556373297750628,-1.0845098247771845,1,8.384599999772036,8.384599999772036,8.384599999772036,8.384599999772036,8.384599999772036,0.0027948666665906785,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,0,subtraction_low_energy_offline,stft_subtraction,offline_file,-6.964108938207446e-08,4.454401898097063,4.454401967738153,-0.07112750499787827,2.5989879721527753,2.6701154771506537,1,7.228999999824737,7.228999999824737,7.228999999824737,7.228999999824737,7.228999999824737,0.0024096666666082456,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,0,subtraction_calibration_causal,stft_subtraction,causal_blocks,-6.964108938207446e-08,1.588168821578999,1.5881688912200884,-0.07112750499787827,-3.4564947519877913,-3.385367246989913,150,0.5421806667012182,0.6224950001978867,1.4269480001075776,8.127899999635702,81.32710000518273,0.02710903333506091,60900,0.0,13
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,0,subtraction_adaptive_causal,stft_subtraction,causal_blocks,-6.964108938207446e-08,3.795038915076749,3.7950389847178383,-0.07112750499787827,2.331502831144163,2.402630336142041,150,1.3352726667168706,1.6394299997955386,2.1798810001473603,13.313500000549539,200.29090000753058,0.06676363333584352,60900,0.24,13
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,0,wiener_initial_legacy,stft_wiener,offline_file,-6.964108938207446e-08,2.359877657457576,2.3598777270986653,-0.07112750499787827,-0.7388335287538097,-0.6677060237559315,1,4.413599999679718,4.413599999679718,4.413599999679718,4.413599999679718,4.413599999679718,0.0014711999998932395,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,0,wiener_low_energy_offline,stft_wiener,offline_file,-6.964108938207446e-08,2.443943391001477,2.4439434606425663,-0.07112750499787827,1.5942063131309527,1.665333818128831,1,4.153300000325544,4.153300000325544,4.153300000325544,4.153300000325544,4.153300000325544,0.001384433333441848,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,0,wiener_adaptive_causal,stft_wiener,causal_blocks,-6.964108938207446e-08,1.4428453577149658,1.4428454273560551,-0.07112750499787827,1.0219740012212988,1.0931015062191771,150,1.2987973333595921,2.014044999941687,3.5056679999161036,5.027900000641239,194.81960000393883,0.06493986666797961,60900,0.24,13
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,5,bypass,baseline,causal_blocks,5.00000007022578,5.00000007022578,0.0,4.960353717380725,4.960353717380725,0.0,150,0.02412799998637638,0.03327499985061876,0.05479900018144667,0.2640000002429588,3.619199997956457,0.001206399999318819,57952,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,5,subtraction_initial_legacy,stft_subtraction,offline_file,5.00000007022578,4.057082196451745,-0.9429178737740349,4.960353717380725,3.088890845697411,-1.8714628716833142,1,7.115399999747751,7.115399999747751,7.115399999747751,7.115399999747751,7.115399999747751,0.002371799999915917,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,5,subtraction_low_energy_offline,stft_subtraction,offline_file,5.00000007022578,8.61419375099081,3.6141936807650294,4.960353717380725,8.16555859138637,3.205204874005645,1,7.2505999996792525,7.2505999996792525,7.2505999996792525,7.2505999996792525,7.2505999996792525,0.0024168666665597507,0,0.0,0
final_operational,yweweler,pcafeter_ch01_seg03,PCAFETER,5,subtraction_calibration_causal,stft_subtraction,causal_blocks,5.00000007022578,2.3720531785600016,-2.627946891665778,4.960353717380725,-1.19177103509084,-6.152124752471565,150,0.5320786666682883,0.8842349999667929,1.1589439993986146,1.3676999997187522,79.81180000024324,0.026603933333414414,60900,0.0,13
